"ID","CL","OP","HI","LO","VO","RSV","K","D","EMA","EMA.1","EMA.2","EMA.3","EMA.4","EMA.5","William_11","William_33","William_89","EMA.6","MTM","m_MTM","a_MTM"
"2014-04-14",977,526.429993,478.379974,526.630005,466.430023,394587100,99.8829791811274,69.4829069412866,49.7363265971321,474.749924867605,471.615862216802,498.852534318696,-27.236672101894,-33.0471280664799,5.81045596458588,99.8829791811274,50.2516784287049,43.3997447936823,469.099198233795,102.059998,0.217565918646346,0.184850531653379
"2014-04-15",978,536.950012,526.429993,549.049988,496.079987,419265100,93.7416074336652,77.5691404387462,59.0139312110034,495.48328724507,481.667269875756,501.674569702496,-20.0072998267408,-30.4391624185321,10.4318625917913,93.7416074336652,53.3482611703796,44.4498773956929,481.43570982765,100.639984,0.209041377582955,-0.00852454106339054
"2014-04-16",979,502,536.950012,537.029968,486.890015,409757600,75.6646380831381,76.9343063202101,64.987389580739,497.655524830047,484.795382202562,501.69867565046,-16.9032934478972,-27.7319886244051,10.8286951765079,75.6646380831381,44.261895510763,40.9610864494159,485.174671677168,57.640015,0.118802605257088,-0.0902387723258673
"2014-04-17",980,485.52002,502,512.149963,472,411282600,67.140804289968,73.6698056434628,67.8815282683136,493.610356553364,484.90686494063,500.500256713389,-15.5933917727588,-25.3042692540759,9.71087748131706,67.140804289968,41.8391065061453,39.3160167705035,485.23746228132,23.140015,0.047688022460608,-0.0711145827964802
"2014-04-20",981,495.160004,498.51001,524.669983,490.660004,368869200,72.1268310560696,73.1554807809984,69.6395124392085,494.126905702243,486.484270949764,500.104682438323,-13.6204114885591,-22.9674977009725,9.34708621241341,72.1268310560696,45.5540314765294,40.278302245583,487.041560775625,28.600037,0.0587219640033467,0.0110339415427387
"2014-04-21",982,487.910004,495.160004,520.51001,483.389984,282456700,68.3769603037699,71.5626406219222,70.2805551667797,492.054605134829,486.703614495954,499.201372924373,-12.497758428419,-20.8735498464618,8.37579141804278,68.3769603037699,44.141708815066,39.5545904951977,487.199459543693,30.570008,0.0627463914443412,0.00402442744099447
"2014-04-22",983,487.300018,487.910004,509.959991,482.25,234045700,68.0614611781545,70.395580807333,70.3188970469641,490.469742756552,486.795368881192,498.319791078123,-11.5244221969313,-19.0037243165557,7.47930211962442,68.0614611781545,46.1589844958145,39.4937002833673,487.217742899385,102.670044,0.210727227192139,0.147980835747798
"2014-04-23",984,500.290009,487.300018,507.330048,477.220032,207537600,62.1927657873165,67.6613091339941,69.4330344093075,493.743164837702,488.871467361008,498.46573314641,-9.59426578540183,-17.121832610325,7.52756682492312,74.7801904641594,50.7155972334179,40.7903911970362,489.594518554043,65.150025,0.133069351332635,-0.0776578758595046
"2014-04-24",985,464.490021,500.290009,502.48999,438.329987,300022600,23.6271981247544,52.9832721309142,63.9497803165097,483.992116891801,485.120475613161,495.949013728158,-10.8285381149967,-15.8631737112593,5.03463559626263,56.2635935077624,38.1577223798597,37.2167536826564,485.030064453307,-13.889953,-0.0286373031652291,-0.161706654497864
"2014-04-27",986,441.919983,443.179993,451.119995,420.780029,200495400,16.4808300905436,40.8157914507907,56.2384506946034,469.968072261201,478.474245980367,491.94686330385,-13.4726173234827,-15.385062433704,1.9124451102213,16.9341481824478,30.7431665701293,34.9637603437263,477.191867825433,-84.51001,-0.177098596388729,-0.148461293223499
"2014-04-28",987,446.119995,441.919983,453.779999,430.709991,167035200,21.7978316530557,34.4764715182124,48.9844576358064,462.018713174134,473.496668906464,488.552280466527,-15.0556115600631,-15.3191722589758,0.263560698912663,19.7551836747683,32.8143101280132,35.3830152452655,471.542436402627,-90.830017,-0.192623208407153,-0.0155246120184244
"2014-04-29",988,445.630005,446.119995,452.639984,430.890015,183153300,23.919517762035,30.9574869328199,42.9754674014775,456.555810449423,469.209489843931,485.372852654192,-16.1633628102608,-15.4880103692328,-0.675352441027966,19.3731846441145,33.7056804621999,35.3341033113936,466.831085238513,-56.369995,-0.120750303016346,0.0718729053908073
"2014-04-30",989,460.129974,445.630005,464.490021,444.51001,191577200,37.8765640804885,33.2638459820428,39.7382602616659,457.747198299615,467.812641252557,483.503009790919,-15.6903685383613,-15.5284820030585,-0.161886535302822,33.8494328156163,40.7874560670064,36.7815237176726,465.612701376965,-25.390046,-0.0545303981719432,0.0662199048444026
"2014-05-01",990,453.669983,460.129974,463.380005,442.000031,153223900,32.979003575665,33.1688985132502,37.548473012194,456.388126533077,465.636847675241,481.293155954554,-15.6563082793135,-15.5540472583095,-0.102261021003967,31.658454675993,38.9704442215282,36.1366724909025,463.441298035699,-41.490021,-0.0895259468153916,-0.0349955486434484
"2014-05-04",991,430.869995,436.049988,443.859985,426.369995,132824700,11.3141627039491,25.8839865768165,33.6603108670682,447.882082688718,460.288101109819,477.558106994958,-17.2700058851385,-15.8972389836753,-1.37276690146322,9.71216716488296,30.9682775337,33.8607250116964,457.519242938299,-57.040009,-0.124672371447538,-0.0351464246321464
"2014-05-05",992,432.190002,430.869995,434.950012,420.230042,180973100,13.7312964134583,21.8330898556971,29.7179038632778,442.651389125812,455.965316631385,474.197506624961,-18.2321899935753,-16.3642291856553,-1.86796080792002,11.9265694221203,33.0067815979209,33.9924911601779,452.913926404063,-55.110016,-0.121678784394088,0.00299358705344951
"2014-05-06",993,446.549988,432.190002,458.780029,423.549988,220975900,31.996064475995,25.2207480624631,28.2188519296729,443.950922083875,454.516804534249,472.149542282371,-17.6327377481219,-16.6179308981486,-1.01480684997326,29.3323982609195,41.3453985193841,35.4259381399805,451.756846694233,-53.740021,-0.118957845117892,0.0027209392761962
"2014-05-07",994,441.110016,446.549988,455.5,439.5,113433800,47.1757431245052,32.5390797498104,29.6589278697187,443.00395338925,452.454221682826,469.850318113307,-17.3960964304803,-16.773564004615,-0.622532425865362,23.9724139628647,38.8694207815789,34.8829075664402,449.821059295282,-23.380005,-0.0519762348090786,0.0669816103088137
"2014-05-08",995,445.449982,441.110016,455.779999,438.5,101383000,56.9813645867296,40.6865080287835,33.3347879227403,443.8192962595,451.376646347007,468.042885808617,-16.6662394616104,-16.752099096014,0.0858596344036826,30.6588328988489,40.8447359484274,37.150326247068,449.026317968867,3.52999899999998,0.00786145234419139,0.05983768715327
"2014-05-11",996,438.210022,433.230011,441.070007,430.189972,61028700,40.6235619768368,40.6655260114679,35.7783672856495,441.949538173,449.351011832083,465.833044045016,-16.4820322129332,-16.6980857193979,0.216053506464693,40.6235619768368,38.9077662225528,37.2718562559738,447.0597187018,-7.90997300000004,-0.0176933252295007,-0.0255547775736921
"2014-05-12",997,433.919983,438.210022,442.27002,432.73999,116404900,30.9307444542619,37.4205988257326,36.3257777990105,439.273019782,446.977007396378,463.469113597237,-16.4921062008593,-16.6568898156901,0.164783614830881,30.9307444542619,40.452049867364,36.8104575872815,444.670675846927,-11.710022,-0.0263341448763107,-0.00864081964681003
"2014-05-13",998,442.630005,433.919983,444.279999,433.880005,97803100,51.9118938757838,42.251030509083,38.3008620357014,440.392014854667,446.308237796935,461.925475923368,-15.6172381264326,-16.4489594778386,0.831721351406042,50.6099720472076,44.9570783845621,37.7472305525345,444.29964478385,-17.499969,-0.0393877627530261,-0.0130536178767154
"2014-05-14",999,448.100006,442.630005,450.029968,441.470001,98900300,72.2956508390003,52.2659039523887,42.9558760079305,442.961345236445,446.58389444356,460.901367040155,-14.3174725965949,-16.0226621015899,1.705189504995,62.9687691446939,47.7862917314517,38.335535502477,444.990619550422,-5.56997699999999,-0.0125170661027133,0.0268706966503127
"2014-05-15",1000,453.630035,448.100006,455.149994,441.860016,79991300,86.6407373885755,63.724181764451,49.8786445934373,446.51757515763,447.667916067628,460.362749851996,-12.6948337843676,-15.3570964381454,2.66226265377785,77.404453394317,50.6465529737233,38.930296533421,446.561422359437,22.76004,0.0509673224340469,0.0634843885367602
"2014-05-18",1001,443.899994,450.140015,451.689972,441.200012,60274200,57.7632197476012,61.7371944255011,53.8314945374586,445.645048105087,447.088235749531,459.143286455551,-12.05505070602,-14.6966872917203,2.64163658570031,61.4006744023026,45.6139466061955,37.8838193420197,446.077526294084,11.709992,0.026251024339388,-0.0247162980946589
"2014-05-19",1002,484.570007,443.899994,486.230011,437.25,88335900,97.0378250450539,73.5040712986853,60.3890201245342,458.620034403391,452.854662095757,461.026747236622,-8.1720851408644,-13.3917668615492,5.21968172068476,97.48484124288,66.6494351916226,42.2579263965015,453.076159149705,38.020019,0.0839152937805262,0.0576642694411382
"2014-05-20",1003,488.839996,484.570007,495.210022,481.72998,68910400,90.2029820032436,79.0703748668714,66.6161383719799,468.693354935594,458.390867311795,463.086987885761,-4.6961205739662,-11.6526376040326,6.95651703006637,91.1107689399087,68.85797406938,42.7171686644461,459.578674940668,47.72998,0.103855950248697,0.0199406564681705
"2014-05-21",1004,515.359985,488.839996,519.25,485.550049,158907500,95.6321426263195,84.5909641200208,72.6077469546602,484.248898290396,467.155346956134,466.959061746075,0.196285210059159,-9.28285304121422,9.47913825127338,95.6321426263195,82.574736980057,45.5694242309659,469.720731315092,69.9100030000001,0.148833122192139,0.0449771719434424
"2014-05-22",1005,518.089966,515.359985,540.880005,515.179993,145733900,78.9254338461115,82.7024540287177,75.9726493126794,495.529254193597,474.991442193652,470.746536135254,4.24490605839731,-6.57730122129192,10.8222072796892,79.4109384717593,83.9867474498823,45.863036852892,478.515137621439,79.879944,0.16693295095545,0.0180998287633107
"2014-05-25",1006,582.01001,570.440002,586.410034,564.650024,171299700,97.1153063899306,87.506738149122,79.8173455914935,524.356172795732,491.455837240782,478.98827494005,12.4675623007319,-2.76832851688716,15.235890817619,97.183444979045,98.0927511140516,52.7377116995213,497.332387144814,148.090027,0.297768717316371,0.130835766360921
"2014-05-26",1007,570.100037,582.01001,586.220032,555.280029,194743600,89.0654375957034,88.0263046313158,82.5536652714343,539.604127530488,503.554944896047,485.737294351899,17.817650544148,1.34886729531987,16.4687832488281,89.3863523589543,92.9302150151745,51.4567802939182,510.562868936666,127.470032,0.249665692034123,-0.0481030252822476
"2014-05-27",1008,570.839966,570.100037,581.809998,562.559998,205455900,89.5615014407948,88.5380369011421,84.5484558146702,550.016073686992,513.906486604347,492.041195955462,21.8652906488854,5.45215196603299,16.4131386828524,89.7921293911247,90.6390510379134,51.5363605158059,521.522341129999,122.73996,0.235349380688189,-0.0143163113459339
"2014-05-28",1009,564.419983,570.839966,573.830017,557.700012,212155600,85.2574108423708,87.4444948815517,85.5138021702974,554.817376791328,521.67779374214,497.40258758839,24.2752061537494,9.21676280357627,15.0584433501731,85.2574108423708,86.7673293665822,50.8458839002721,529.32191237909,110.789948,0.209305425316786,-0.0260439553714035
"2014-05-29",1010,612.350037,564.419983,613.26001,564.019958,368856400,99.482999290779,91.4573296846275,87.4949780084074,573.994930194219,535.627369627964,505.917213470732,29.7101561572326,13.3154414743075,16.394714682925,99.482999290779,99.5285845978072,59.1055120240292,544.417935037437,168.450043,0.309413103718591,0.100107678401806
"2014-06-01",1011,655.48999,649.789978,662.630005,625.459961,265087100,96.0530602469513,92.9892398720687,89.3263986296278,601.159950129479,554.067772762124,516.996678398826,37.0710943632979,18.0665720521056,19.0045223111923,96.8320104527463,97.0544488078161,64.9633580923085,564.61285412154,170.919983,0.302720672673895,-0.00669243104469686
"2014-06-02",1012,669.429993,655.48999,676.469971,631.420044,288310000,96.3126016781004,94.097027140746,90.9166081333339,623.91663108632,571.815806644874,528.28803503595,43.5277716089241,23.1588119634693,20.3689596454548,97.0571110887728,97.2525835347074,66.5694972285424,583.670515735805,180.589997,0.309404008136918,0.00668333546302297
"2014-06-03",1013,638.929993,669.429993,669.780029,602.099976,360186700,76.7251639156402,88.3064060657107,90.0465407774595,628.921085057546,582.141066084124,536.483735625879,45.6573304582447,27.6585156624244,17.9988147958203,80.7230257086743,85.34967670866,63.0553485117067,593.717693420204,123.570008,0.208129232747226,-0.101274775389691
"2014-06-04",1014,660.179993,638.929993,665.390015,635.589966,182539500,86.5583086094719,87.7237069136311,89.27226282285,639.340721038364,594.147054840413,545.646421357296,48.500633483117,31.8269392265629,16.6736942565541,91.4676384583899,93.6426855628734,65.5037308144201,605.801747889258,142.090027,0.234548724058773,0.0264194913115469
"2014-06-05",1015,650.410034,660.179993,663.839966,647.119995,397826500,78.496617318292,84.6480103818514,87.7308453425171,643.030492025576,602.802897788041,553.406688960459,49.3962088275825,35.3407931467668,14.0554156808157,83.8428045417676,89.8298687867651,65.1649151248106,613.912345363938,68.400024,0.111416596386331,-0.123132127672442
"2014-06-08",1016,644.349976,651.050049,652.119995,639.080017,212601400,72.9561285779344,80.7507164472124,85.4041357107489,643.470320017051,609.194755974497,560.143228741166,49.0515272333308,38.0829399640796,10.9685872692512,73.4961544911045,87.4648751561276,65.1687833665995,619.44646002504,74.2499389999999,0.119864982353759,0.00844838596742752
"2014-06-09",1017,655.619995,644.349976,661.440002,641.679993,234086700,82.4450760313894,81.3155029752714,84.0412581322564,647.520211678034,616.337100439959,567.215581797376,49.1215186425829,40.2906556997803,8.83086294280264,82.7956217686778,91.8631042080877,69.018851544527,626.023466384124,84.780029,0.13542627960847,0.0155612972547111
"2014-06-10",1018,642.950012,655.619995,663.039978,642.279968,249145500,70.1912359938989,77.6074139814806,81.8966434153311,645.996811785356,620.431394526119,572.825539590163,47.6058549359561,41.7536955470155,5.85215938894066,71.777409639419,86.9185262691827,74.3569692571305,629.101020132465,78.530029,0.124828964644604,-0.0105973149638657
"2014-06-11",1019,597.130005,642.950012,643.800049,591.119995,292862200,7.04160713530835,54.0854783660898,72.626255065584,629.707876190237,616.846565368254,574.625870361262,42.2206950069927,41.8470954390109,0.37359956798182,33.1986247465152,69.036845151483,83.0845890071983,623.288108290199,-15.2200320000001,-0.0244189353166894,-0.149247899961294
"2014-06-12",1020,610.349976,597.130005,619.140015,594.869995,461216400,22.5307397860311,43.5672321727369,62.9399141013016,623.255242793492,615.847090080831,577.272100408576,38.574989672255,41.1926742856597,-2.61768461340473,41.2005448145213,74.1960609893862,85.9071228131914,620.935720601071,-45.1400140000001,-0.0726967582994003,-0.0482778229827109
"2014-06-15",1021,599.080017,582.289978,606.139954,580.450012,240369400,20.8552574214779,35.9965739223172,53.9588007083068,615.196834195661,613.267540376087,578.88750163757,34.3800387385174,39.8301471762313,-5.45010843771384,19.4022213652476,69.7978553529805,84.0405554913296,616.961956309967,-70.349976,-0.114026440821021,-0.0413296825216209
"2014-06-16",1022,605.090027,599.080017,608.429993,594.860046,182059000,29.0087286669862,33.6672921705402,47.1949645290513,611.827898463774,612.009461395151,580.828429442194,31.1810319529566,38.1003241315763,-6.91929217861977,25.6613471372134,72.1433172891645,85.0359529253454,614.803423708155,-33.839966,-0.0550419283547512,0.05898451246627
"2014-06-17",1023,606.210022,605.090027,614.399963,603.609985,203743400,30.8910231560986,32.7418691657264,42.3772660746097,609.955272975849,611.117239949743,582.708547409439,28.4086925403039,36.1619978133219,-7.75330527301792,28.8369026057613,72.5804056868904,85.2214501456679,613.240987033945,-53.969971,-0.0880077687909216,-0.0329658404361704
"2014-06-18",1024,600.169983,606.210022,612.580017,598.669983,343328700,23.8769574018229,29.7868985777585,38.1804769089926,606.693509650566,609.43304657286,584.001987082814,25.4310594900455,34.0158101486666,-8.58475065862107,23.2163530768889,70.2232246559825,84.2210792108516,610.864440845955,-50.240051,-0.0822441897754354,0.00576357901548614
"2014-06-19",1025,590.75,600.169983,602.049988,587.100037,131285200,12.4712340964034,24.0150104173068,33.4586547450973,601.379006433711,606.558731715497,584.501839891495,22.056891824002,31.6240264837337,-9.56713465973165,12.351593334612,66.1078693809654,82.6609109404707,607.207269783054,-53.599976,-0.0882729484104339,-0.00602875863499848
"2014-06-22",1026,591.169983,603.619995,604.650024,582.859985,159483400,12.9797498645295,20.3365902330477,29.0846332410808,597.975998622474,604.191231913113,584.99577641805,19.1954554950621,29.1383122859994,-9.94285679093727,12.9797498645295,65.3646303612337,82.7304698930399,604.291399458862,-64.450012,-0.106653862784932,-0.018380914374498
"2014-06-23",1027,588.77002,591.169983,595.650024,585.409973,184062000,13.1333909086747,17.93552379159,25.3682634245839,594.907339081649,601.818737772634,585.275350016713,16.5433877559203,26.6193273799836,-10.0759396240632,10.0738726542157,64.3901448123686,82.3329802030173,601.469330466342,-54.179992,-0.0900793926732593,0.0165744701116727
"2014-06-24",1028,568.449951,588.77002,589.559998,566.880005,179768100,3.00410581628299,12.9583844664877,21.2316371052185,586.0882097211,596.685078269152,584.029024163624,12.656054105528,23.8266727250925,-11.1706186195644,1.63263980949753,56.1393452823589,78.9675041819086,595.465806927007,-28.6800539999999,-0.0481640652853062,0.0419153273879531
"2014-06-25",1029,582.699951,568.449951,582.710022,565.849976,240103500,34.7064459564121,20.2077382964625,20.8903375022998,584.9587901474,594.533520227744,583.930574299652,10.6029459280921,21.1819273656924,-10.5789814376003,21.6163684670316,61.5270884544976,80.9917213341455,593.144742213006,-27.6500249999999,-0.0466159826298695,0.00154808265543671
"2014-06-26",1030,602.22998,582.699951,603.940002,580.140015,201506400,74.9330870057699,38.449521199565,26.7433987347215,590.7158534316,595.717590961937,585.286085833011,10.4315051289263,19.0318429183392,-8.60033778941284,68.2679252683602,69.3969242734466,84.2845390254032,594.796603628823,3.14996299999996,0.00529586581493942,0.051911848444809
"2014-06-29",1031,635.140015,601.059998,637.279968,596.549988,239486100,97.0041253819543,57.9677225936947,37.1515066877126,605.523907287733,601.782579275485,588.97896947501,12.8036098004753,17.7861962947664,-4.98258649429108,97.0041253819543,82.7230327688653,82.2506299488756,602.131769332673,30.049988,0.0499059998666133,0.0446101340516738
"2014-06-30",1032,643.190002,635.140015,652.539978,634.089966,267535300,89.2144701992279,68.3833051288724,47.5621061680992,618.079272191822,608.152952002334,592.994601513898,15.1583504884355,17.2606271335002,-2.10227664506471,89.2144701992279,86.0881309947153,84.6201552144579,609.596902544914,36.9799800000001,0.0606630050868335,0.0107570052202202
"2014-07-01",1033,645.719971,643.190002,652.099976,604.580017,309976100,92.1328794063241,76.299829888023,57.1413474080738,627.292838461215,613.93249338659,596.900184438794,17.0323089477955,17.2149634963593,-0.182654548563779,92.1328794063241,87.1457220434158,85.3648552328107,616.164733173112,45.549988,0.0739250163920087,0.0132620113051753
"2014-07-02",1034,638.030029,645.719971,646.400024,633.580017,258098000,83.2622578552945,78.6206392104469,64.3011113421981,630.871901974143,617.639806557884,599.946839591476,17.6929669664074,17.3105641903689,0.382402776038507,83.2622578552945,83.9311317364887,83.1013097314499,620.140241505273,47.280029,0.0762408659132274,0.00231584952121869
"2014-07-03",1035,623.960022,638.030029,642.219971,623.039978,229161200,67.032004451909,74.7577609576009,67.7866612139991,628.567941982762,618.612147395132,601.72559384396,16.8865535511728,17.2257620625297,-0.339208511356876,67.032004451909,73.0358676046154,81.1624452281013,620.834747049769,32.790039,0.0528160499324813,-0.0234248159807462
"2014-07-06",1036,613.600037,626.650024,627.929993,607.320007,159094400,55.0813933537573,68.1989717563197,67.9240980614393,623.578640321841,617.841053488189,602.605182225888,15.2358712623004,16.8277839024838,-1.59191264018344,55.0813933537573,67.0699980696619,80.3996951240613,619.519345222538,24.830017,0.0400794861233603,-0.0127365638091209
"2014-07-07",1037,615.320007,613.600037,619.650024,609.349976,200489900,57.0654399108216,64.487794474487,66.7786635324552,620.825762547894,617.453200182314,603.547021098045,13.9061790842688,16.2434629388408,-2.337283854572,57.0654399108216,62.0869413225415,80.9359122668607,618.755829182077,46.870056,0.0757488718319741,0.0356693857086137
"2014-07-08",1038,623,615.320007,623.820007,610.529968,192048200,59.1989045629761,62.72483117065,65.4273860785201,621.550508365263,618.306554000419,604.98798249819,13.3185715022296,15.6584846515186,-2.33991314928901,65.9245849365651,55.8792007673376,83.3302237392583,619.527496603517,40.3000489999999,0.0650496535197226,-0.0106992183122514
"2014-07-09",1039,618.389954,623,624.950012,611.659973,225317100,39.0069117711934,54.8188580374978,61.891210064846,620.496990243509,618.319384769586,605.980721127953,12.3386636416321,14.9945204495413,-2.65585680790917,60.6067329425139,52.0752167700518,81.8929976863074,619.320670675605,16.159974,0.0260930641671808,-0.0389565893525418
"2014-07-10",1040,632.900024,618.389954,633.619995,616.109985,196919900,59.0492702861039,56.2289954536998,60.0038051944639,624.631334829006,620.562560035803,607.97474356292,12.5878164728832,14.5131796542097,-1.92536318132647,72.8729778494501,63.3156840611522,86.416651167019,621.789644007313,-2.23999099999992,-0.00360249004078552,-0.0296955542079664
"2014-07-13",1041,618.320007,628.030029,628.98999,616.059998,160157200,28.9141453173393,47.1240454082463,55.7105519323914,622.527558886004,620.217551876449,608.741059373074,11.4764925033747,13.9058422240427,-2.42934972066796,38.8819840832264,51.0398382809916,81.8711910382336,621.158800915074,-24.869995,-0.0400380626715136,-0.0364355726307281
"2014-07-14",1042,619.599976,618.320007,624.419983,617.299988,231044600,31.4226296267986,41.8902401477637,51.1037813375155,621.551697924003,620.122540203149,609.545423567661,10.5771166354878,13.2400971063317,-2.66298047084396,31.3177047829542,49.4264220316275,82.2702336494721,620.875378203243,-26.119995,-0.0420696260747027,-0.00203156340318902
"2014-07-15",1043,614.799988,619.599976,622.359985,614.150024,187300800,21.4326324233457,35.0710375729577,45.7595334159962,619.301127949335,619.303686018049,609.934650562649,9.36903545539985,12.4658847761453,-3.09684932074549,21.5066915356556,44.250600445245,80.7737913563905,619.770761802653,-23.230041,-0.0374816664994547,0.00458795957524796
"2014-07-16",1044,626.580017,614.799988,632.549988,610.01001,183377500,73.2320106001568,47.7913619153574,46.43680958245,621.727424299557,620.423121553734,611.16764066912,9.25548088461414,11.8238039978391,-2.56832311322496,49.2835251325504,54.8996960269253,84.4463283730096,621.008808202171,2.61999500000002,0.0042189337178404,0.0417006002172951
"2014-07-17",1045,627.470032,626.580017,630.150024,617.919983,210922500,74.6602464546894,56.7476567618014,49.8737586422338,623.641626866371,621.50726162239,612.375225212148,9.13203641024234,11.2854504803198,-2.15341407007742,57.736520874348,59.289930314959,84.7237990849108,622.183576165412,13.8699949999999,0.0222924479708742,0.0180735142530338
"2014-07-20",1046,625.130005,620.980042,625.930054,615.02002,159661400,64.0406802460907,59.1786645898978,52.9753939581218,624.137752910914,622.064606757407,613.320023714952,8.74458304245525,10.7772769927469,-2.0326939502916,67.7186544723897,59.553953962184,83.994273225731,622.719290498974,9.80999799999995,0.0157534833907897,-0.00653896458008447
"2014-07-21",1047,622.529968,625.130005,628.809998,620,206887600,53.0282336054007,57.1285209283988,54.3597696148808,623.601824607276,622.136200794729,614.002241810141,8.1339589845885,10.2486133911152,-2.11465440652668,54.3056517590697,57.8426347425896,83.1836867554363,622.684868226433,-0.470031999999946,-0.000754847313599765,-0.0165083307043895
"2014-07-22",1048,621.690002,622.529968,624.98999,621,137293500,49.470560866515,54.5758675744375,54.4318022680664,622.964550404851,622.067554826309,614.571705527908,7.49584929840125,9.6980605725724,-2.20221127417114,49.470560866515,57.4544961939604,82.9218192992779,622.503983457991,3.30004800000006,0.0053012480043395,0.00605609531793926
"2014-07-23",1049,601.869995,621.690002,621.960022,599.380005,289609400,7.50675693743959,38.8861640287715,49.2499228549681,615.933031936567,618.960237929954,613.630838081396,5.32939984855761,8.82432842776944,-3.49492857921183,7.27216917995605,37.061444859318,76.7427420340904,618.752349192901,-31.030029,-0.0501493514173732,-0.0554505994217127
"2014-07-24",1050,600.5,601.869995,609.059998,597.400024,359217900,8.81928641520081,28.8638714909146,42.4545724002836,610.788687957712,616.120201325346,612.6581834087,3.46201791664521,7.75186632554459,-4.28984840889939,8.55874787972627,35.6518399907019,76.3156329539614,615.433740248737,-17.820007,-0.028955199942073,0.0211941514753002
"2014-07-27",1051,587.929993,595.030029,597.48999,578.140015,139196600,17.9929844846643,25.2402424888312,36.7164624297994,603.169122971808,611.783246198369,610.826465600648,0.956780597720808,6.39284917997984,-5.43606858225903,17.9929844846642,25.4700847740204,72.3968127195918,610.433058930785,-31.669983,-0.0518811727783422,-0.0229259728362692
"2014-07-28",1052,585.77002,587.929993,591.280029,579.530029,396290600,14.0231736560503,21.5012195445709,31.6447148013899,597.369421981205,607.78121139862,608.970432593193,-1.18922119457284,4.8764351050693,-6.06565629964214,14.0231736560503,22.9784791099671,71.7234204217122,605.948870034279,-29.0299679999999,-0.0479082797833383,0.00397289299500386
"2014-07-29",1053,564.639954,585.77002,586.129944,564.179993,239747300,0.697227200029693,14.5665554297238,25.9519950108346,586.459599320803,601.144094875756,605.686693438142,-4.54259856238616,2.99262837157821,-7.53522693396437,0.672752718498842,0.520553506205346,65.1359196992094,598.438158028046,-61.940063,-0.103502863527458,-0.0555945837441193
"2014-07-30",1054,589.519958,564.639954,593.72998,564.01001,205794700,39.367210993928,22.8334406177919,24.9124768798203,587.479718880536,599.355766125639,604.489157479761,-5.1333913541215,1.36742442643827,-6.50081578055977,37.2190781852892,28.8150426079449,72.8924995568337,596.816667113856,-37.950074,-0.0635874902480901,0.0399153732793675
"2014-07-31",1055,598.779968,589.519958,603.98999,586.429993,535666300,53.6573525291395,33.1080779215744,27.6443438937384,591.246468587024,599.267181798618,604.066254555334,-4.7990727567161,0.134124989807395,-4.9331977465235,52.5702307834408,39.2747888489015,75.7793964820674,597.173630911337,-26.3500369999999,-0.0441245822589112,0.019462907989179
"2014-08-03",1056,592.769958,588.940002,595.089966,586.48999,204789000,47.1629344581615,37.7930301004368,31.0272392959712,591.754298391349,598.267608906523,603.229491847531,-4.96188294100864,-0.885076596355812,-4.07680634465283,44.3826440214773,32.4861158878991,73.9057182258211,596.372963109275,-29.7600100000001,-0.0499016753624142,-0.00577709310350304
"2014-08-04",1057,588.76001,592.769958,594.25,585.440002,242931000,42.7092232526199,39.4317611511645,33.8287465810356,590.756202260899,596.804901382442,602.157678377344,-5.35277699490166,-1.77861667606498,-3.57416031883668,38.194451517491,27.9566349781127,72.6555784795846,594.98878981668,-32.9299920000001,-0.0553455671158881,-0.00544389175347388
"2014-08-05",1058,589.77002,588.76001,593.789978,587.200012,178594000,57.1809475287764,45.3481566103685,37.6685499241465,590.4274748406,595.72261193899,601.240074053096,-5.51746211410648,-2.52638576367328,-2.9910763504332,42.2433887318429,29.0975028930317,72.9704587835428,594.039922577284,-12.099975,-0.0203689592906541,0.034976607825234
"2014-08-06",1059,592.799988,589.77002,595.080017,587.919983,148501700,72.0109864987425,54.2357665731598,43.1909554738176,591.2183125604,595.272977486837,600.614882493608,-5.34190500677016,-3.08948961229266,-2.2524153944775,49.680711023839,32.5200366050059,73.9150803663225,593.814479926868,-7.70001200000002,-0.0129670330722624,0.00740192621839162
"2014-08-07",1060,595.850037,592.799988,608.200012,592.079956,187303900,72.0525584045007,60.1746971836068,48.852202710414,592.762220706933,595.361755873478,600.261930975563,-4.90017510208486,-3.4516267102511,-1.44854839183376,70.6771042869092,35.9652530316063,74.8659623934383,594.184581212892,7.92004400000008,0.0133292654343758,0.0262962985066382
"2014-08-10",1061,575.890015,592.059998,593.619995,571.719971,151226200,26.8839204850001,49.0777716174046,48.9273923460775,587.138152137956,592.366103431404,598.456603866262,-6.0905004348574,-3.97940145517236,-2.11109897968504,26.8839204850001,13.4191904372991,68.6432341091928,590.858296446912,-9.8800050000001,-0.0167214458346661,-0.0300507112690419
"2014-08-11",1062,567.659973,575.890015,578.289978,561.97998,189484300,12.2890287051296,36.8148573133129,44.8898806684893,580.645425758637,588.565160288111,596.175371950242,-7.61021166213106,-4.7055634965641,-2.90464816556696,12.2890287051296,6.27207721448943,66.0774395858237,586.640419456564,3.02001900000005,0.00514798997791126,0.0218694358125773
"2014-08-12",1063,542.100037,567.659973,573.51001,523.150024,265945800,22.2810295987344,31.9702480751201,40.5833364706996,567.796962839092,581.416679782248,592.169791583558,-10.7531118013097,-5.91507315751323,-4.8380386437965,22.2810295987344,14.6456602032643,58.1088844063402,578.542168100825,-47.4199209999999,-0.081964502528251,-0.0871124925061623
